block,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum
3234    ,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3233    ,0,0,2,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0
3232    ,0,2,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3231    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3230    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3229    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3228    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3227    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3226    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3225    ,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3224    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3223    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3222    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3221    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3220    ,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3219    ,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
3218    ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3217    ,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,0
3216    ,0,2,0,0,0,0,0,0,0,0,0,2,1,2,0,1,1,0,0,0,1,0,0
3215    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3214    ,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0
3213    ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3212    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3211    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3210    ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
3209    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3208    ,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3207    ,2,4,0,0,0,0,0,0,1,2,3,2,0,2,3,0,2,0,1,0,0,1,0
3206    ,0,0,0,1,0,0,1,0,0,1,0,0,3,1,0,0,0,1,0,2,0,0,1
3205    ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3204    ,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3203    ,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
3202    ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,0,0,0
3201    ,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
3200    ,3,0,0,2,0,0,1,2,0,1,0,1,3,4,2,0,1,1,1,0,0,1,1
3199    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
3198    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3197    ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3196    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3195    ,0,1,1,0,0,0,0,0,2,1,0,1,1,1,2,0,0,1,0,2,1,0,0
3194    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3193    ,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3192    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
3191    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3190    ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3189    ,0,1,1,0,0,0,0,0,0,0,0,1,1,2,2,1,1,1,1,2,0,0,0
3188    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3187    ,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,1,0,0,0
3186    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3185    ,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,1,0,2,1,0,0,0,0
3184    ,6,0,1,0,0,0,0,1,4,4,0,0,3,2,3,2,1,1,2,1,1,0,0
3183    ,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,1,1,0,0,0,0,0
3182    ,0,2,4,1,0,0,0,0,0,0,1,1,3,1,2,2,2,0,0,0,0,0,0
3181    ,0,0,1,0,2,0,0,1,0,0,1,0,1,2,1,0,1,0,0,1,0,1,0
3180    ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0
3179    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3178    ,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3177    ,3,2,3,3,2,1,1,1,0,0,1,3,1,0,1,1,1,1,0,1,1,0,0
3176    ,1,0,5,2,0,0,0,0,3,1,1,0,4,1,3,0,1,3,0,1,0,1,1
3175    ,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,0,0,0,1,4,1,0,1
3174    ,1,1,0,2,0,0,0,1,1,4,1,0,1,0,4,1,3,0,2,1,3,0,0
3173    ,0,1,1,3,1,0,0,1,0,2,1,2,2,1,3,1,3,0,0,0,3,1,0
3172    ,1,0,3,1,0,0,0,0,0,1,1,4,2,2,1,1,1,0,1,2,0,0,1
3171    ,0,4,0,0,0,0,0,1,1,2,1,0,3,4,0,1,2,2,0,1,0,0,1
3170    ,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0
3169    ,0,2,1,0,0,0,0,1,2,0,1,1,1,3,1,0,0,0,0,0,0,0,0
3168    ,2,1,1,1,1,1,0,2,2,1,1,5,3,1,0,0,2,1,0,3,1,3,2
3167    ,2,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0
3166    ,1,1,4,2,2,0,0,1,1,1,3,1,1,4,4,0,0,2,1,3,0,4,0
3165    ,0,1,3,0,0,0,0,1,0,1,0,1,1,5,0,1,0,0,1,1,1,1,0
3164    ,0,1,0,1,0,0,0,0,0,3,1,0,0,3,2,0,1,0,0,0,1,1,0
3163    ,3,3,1,0,0,1,0,0,4,3,1,2,1,4,4,3,2,2,1,2,4,0,0
3162    ,2,5,2,2,2,0,0,1,1,5,3,0,4,3,4,5,3,1,4,2,0,2,1
3161    ,2,3,0,3,0,0,1,1,3,1,5,0,4,5,3,2,0,0,1,0,0,1,0
3160    ,0,1,0,1,0,0,0,6,1,2,0,1,2,5,3,2,0,2,1,2,0,1,0
3159    ,2,0,1,0,1,2,1,1,0,1,0,3,3,3,3,1,1,0,1,2,1,0,0
3158    ,1,0,0,0,0,0,0,0,1,1,1,1,0,2,1,2,0,0,1,0,0,1,2
3157    ,2,1,2,0,0,0,2,0,1,4,1,0,5,4,2,1,2,0,0,1,1,1,0
3156    ,0,5,3,3,1,1,0,0,1,4,5,2,3,4,2,1,1,0,1,1,0,0,0
3155    ,0,0,0,0,0,0,0,0,0,0,3,1,2,1,4,1,1,0,0,2,0,0,0
3154    ,1,0,1,3,0,0,0,0,1,0,0,2,2,2,1,0,0,0,0,2,0,1,0
3153    ,0,1,3,2,2,0,1,5,6,2,2,1,4,5,5,1,2,2,2,4,1,2,0
3152    ,3,0,1,2,0,0,0,1,3,1,2,1,3,0,4,0,4,2,1,1,3,0,0
3151    ,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,1,0,1,1,2,1,1,0
3150    ,1,1,3,3,0,0,1,0,1,1,2,2,4,4,1,0,2,1,0,0,1,0,0
3149    ,3,1,0,2,1,0,1,1,5,1,3,5,1,3,6,5,0,1,0,5,0,2,0
3148    ,5,5,5,10,1,1,2,3,6,3,4,7,9,10,10,3,7,1,2,6,3,3,1
3147    ,5,8,2,3,2,1,0,6,8,6,4,10,8,12,5,0,2,1,3,4,3,0,3
3146    ,1,2,2,4,1,0,1,0,1,3,2,1,5,3,4,3,1,4,2,2,2,1,2
3145    ,2,6,5,3,1,0,0,0,1,2,1,6,5,3,5,1,0,0,1,1,2,3,1
3144    ,3,8,7,7,5,0,1,5,2,6,12,6,8,10,6,4,3,2,7,2,2,1,1
3143    ,2,4,1,2,1,0,0,4,4,3,1,5,5,4,11,4,4,2,2,0,4,1,1
3142    ,7,7,2,2,0,0,2,5,7,0,2,10,13,9,14,5,8,5,4,5,6,2,4
3141    ,3,1,5,3,2,2,0,2,5,5,4,5,7,11,11,2,6,1,4,11,5,3,2
3140    ,0,2,6,2,2,1,2,10,6,2,3,6,10,11,6,4,3,3,0,5,3,2,2
3139    ,4,7,9,3,2,1,0,3,4,4,4,6,10,10,10,2,2,1,3,3,3,2,0
3138    ,3,5,6,6,2,2,0,6,8,3,4,7,12,10,9,2,5,1,5,6,1,1,0
3137    ,6,2,5,2,2,3,0,2,5,5,1,2,2,5,7,2,2,0,0,1,2,3,2
3136    ,5,1,1,0,1,1,4,4,8,3,3,6,6,10,16,6,4,5,3,4,4,3,3
3135    ,2,1,6,1,3,0,5,6,2,4,6,10,8,7,3,2,3,2,5,8,5,3,0
3134    ,4,7,5,1,1,0,0,1,2,3,3,2,6,4,5,2,3,0,1,3,0,0,0
3133    ,3,3,5,1,1,2,1,4,6,3,8,4,2,8,8,2,8,1,2,1,2,0,2
3132    ,5,8,10,3,1,2,1,0,4,6,3,3,5,12,6,2,3,3,6,3,3,3,3
3131    ,5,3,12,6,1,3,1,4,5,5,3,4,10,3,8,4,1,5,2,3,0,2,1
3130    ,9,5,9,6,3,0,1,3,4,7,3,8,2,8,10,2,5,4,1,9,0,1,1
3129    ,4,5,2,6,3,0,0,3,6,4,4,6,9,9,7,0,5,4,2,7,3,1,3
3128    ,4,5,7,4,4,2,0,1,6,7,5,8,10,4,7,3,6,1,2,3,3,1,2
3127    ,8,13,7,13,5,3,4,1,6,3,9,13,16,9,14,8,13,4,3,8,3,3,3
3126    ,6,8,6,8,2,1,1,3,3,6,6,12,6,14,6,5,5,2,8,6,15,5,11
3125    ,4,1,2,3,2,0,0,2,3,0,2,1,5,9,5,3,3,0,1,2,1,1,0
3124    ,2,6,5,2,0,0,2,0,3,4,5,3,3,6,3,1,1,0,1,3,1,1,0
3123    ,2,7,17,5,2,2,1,3,4,5,6,5,10,14,14,3,7,1,5,3,10,3,3
3122    ,5,12,15,11,5,1,0,2,6,8,8,10,8,12,9,4,4,3,3,4,0,1,1
3121    ,6,8,2,4,5,2,3,2,6,3,4,9,9,20,6,4,5,1,3,6,2,1,1
3120    ,8,12,7,12,3,3,2,4,7,8,7,10,10,8,17,2,6,3,4,9,5,0,6
3119    ,5,8,4,3,4,2,2,7,4,5,6,8,15,11,9,3,7,2,3,8,7,1,0
3118    ,10,4,7,4,2,0,2,8,8,2,2,8,10,16,11,3,3,0,1,4,1,2,0
3117    ,8,11,8,18,9,5,0,13,5,11,14,22,21,27,21,9,11,5,6,6,8,4,3
3116    ,5,6,10,2,6,0,2,5,8,6,8,8,12,10,9,5,6,3,2,6,3,4,3
3115    ,8,10,15,7,2,5,1,7,8,9,15,7,17,18,12,6,11,7,6,7,7,3,6
3114    ,9,1,6,4,4,3,4,5,4,2,7,5,9,10,8,3,4,2,5,3,2,2,1
3113    ,9,9,5,9,2,1,2,4,11,8,9,7,9,9,16,5,15,3,4,7,3,1,1
3112    ,22,22,20,19,6,0,6,8,11,14,13,16,24,20,23,7,9,6,9,7,4,7,10
3111    ,20,19,10,7,8,5,1,1,10,11,17,19,24,25,23,4,11,2,5,11,8,7,3
3110    ,10,10,11,11,5,0,2,8,8,15,10,11,15,11,16,5,4,3,2,4,9,3,2
3109    ,5,9,9,6,5,4,2,7,7,3,8,13,11,16,13,5,9,3,2,5,8,1,1
3108    ,13,24,22,9,7,1,6,5,13,8,17,10,20,34,14,6,11,4,6,8,6,4,1
3107    ,22,23,26,16,14,3,1,10,12,15,16,24,31,31,35,6,15,5,13,13,8,10,4
3106    ,11,21,18,9,4,4,2,3,15,16,25,15,17,20,23,6,16,5,12,12,10,5,4
3105    ,31,29,35,14,4,4,3,15,11,16,11,16,23,20,13,7,8,3,7,5,7,4,3
3104    ,31,23,15,21,8,4,4,6,17,16,20,22,33,28,24,9,20,9,12,10,9,4,3
3103    ,27,18,20,18,8,2,5,12,12,12,19,19,23,28,33,7,19,6,10,11,6,5,5
3102    ,19,17,27,18,10,3,7,8,23,17,22,24,32,28,31,18,15,11,11,17,12,8,5
3101    ,17,12,17,21,8,3,4,7,14,18,22,22,29,27,34,11,18,14,14,14,9,8,4
3100    ,19,28,18,10,7,3,4,12,18,17,18,15,25,22,31,4,19,10,10,10,15,0,2
3099    ,17,14,13,11,7,0,2,7,16,14,18,17,27,23,17,6,9,4,9,10,7,6,3
3098    ,17,28,22,15,10,7,3,12,16,16,26,20,32,37,34,9,13,6,13,15,11,3,3
3097    ,14,17,23,15,8,3,4,13,18,12,14,28,29,25,25,11,12,6,11,12,4,3,4
3096    ,17,14,26,20,3,6,4,6,14,18,17,23,29,29,20,9,20,11,9,12,12,9,2
3095    ,21,20,33,25,13,7,3,10,21,20,26,30,39,25,28,14,15,11,12,18,12,6,4
3094    ,29,39,29,16,12,6,0,7,21,19,16,29,39,25,27,13,10,5,10,22,10,5,9
3093    ,36,24,49,30,18,4,7,11,25,26,31,36,47,41,23,7,19,11,12,19,7,8,1
3092    ,21,27,31,18,10,4,4,8,23,14,17,38,41,39,25,12,18,8,10,18,11,5,4
3091    ,32,29,30,16,20,6,3,12,16,26,23,34,25,48,35,15,19,7,12,9,17,5,2
3090    ,24,19,41,18,20,8,10,10,21,18,24,41,35,46,34,15,16,9,14,20,6,10,8
3089    ,28,24,40,26,12,5,3,9,17,27,29,27,28,45,38,18,18,8,16,12,7,8,2
3088    ,18,15,19,26,11,3,2,9,23,16,21,29,34,33,32,10,21,13,7,13,9,4,2
3087    ,39,38,46,30,15,5,5,15,27,26,37,35,53,49,48,15,22,5,16,21,21,10,7
3086    ,27,31,36,23,14,8,6,18,17,18,26,34,39,38,33,8,18,13,13,20,12,7,6
3085    ,27,27,40,25,14,10,3,13,23,19,24,34,34,37,32,8,14,9,10,14,14,3,4
3084    ,41,47,44,26,25,6,7,13,26,31,29,39,39,32,34,14,21,15,18,11,12,5,3
3083    ,40,27,40,32,16,4,7,21,26,38,46,44,46,58,43,19,22,16,18,22,15,10,5
3082    ,28,28,30,18,14,7,6,17,23,24,33,31,36,32,24,13,23,4,16,11,10,8,4
3081    ,35,29,34,14,15,4,6,9,26,23,23,48,36,39,41,13,20,6,14,15,10,9,6
3080    ,22,42,47,25,15,6,7,14,35,21,32,27,59,52,35,27,28,17,27,31,15,3,9
3079    ,49,38,56,38,137,71,26,43,51,39,31,55,70,67,61,22,27,20,22,27,23,14,10
3078    ,37,50,60,44,22,9,8,27,25,36,54,53,74,68,70,21,23,14,33,25,15,21,10
3077    ,34,34,42,17,9,6,4,16,38,33,43,38,60,60,60,15,28,12,13,26,19,9,7
3076    ,55,39,59,55,22,6,8,25,32,35,39,51,74,60,62,26,38,17,21,38,26,10,12
3075    ,55,49,50,49,17,13,12,32,28,28,37,70,80,74,62,21,35,16,25,27,20,14,5
3074    ,48,51,55,42,40,19,14,50,55,57,58,79,92,101,74,25,33,18,34,31,16,19,11
3073    ,80,84,90,47,22,11,13,33,54,43,62,78,99,90,76,29,43,21,28,35,20,16,7
3072    ,43,94,71,48,22,9,12,31,46,50,50,74,82,87,66,33,47,19,25,31,23,19,11
3071    ,74,86,128,73,44,12,37,45,67,51,67,107,117,127,99,38,58,22,34,38,29,16,19
3070    ,45,81,76,49,42,13,16,37,59,44,48,58,81,97,71,36,36,24,21,37,28,11,15
3069    ,34,34,62,39,19,13,8,27,53,39,38,55,78,89,73,32,38,20,33,39,26,17,10
3068    ,82,102,113,67,34,18,20,38,69,69,76,114,128,146,96,36,65,23,36,45,31,24,9
3067    ,86,83,111,56,37,22,17,35,66,68,87,98,136,126,137,49,64,39,49,52,34,40,16
3066    ,70,61,72,52,26,19,18,34,49,62,60,73,121,104,108,42,53,36,44,46,34,20,16
3065    ,103,97,70,59,38,17,10,56,73,86,86,87,124,138,124,52,74,39,31,68,49,34,17
3064    ,66,80,76,53,30,14,12,42,48,60,73,98,111,102,99,28,51,27,34,59,32,15,9
3063    ,93,85,121,83,50,32,51,80,96,101,84,108,149,149,111,37,44,28,43,41,50,23,20
3062    ,51,66,81,62,30,27,35,44,49,49,53,73,99,114,90,47,43,27,41,49,38,33,15
3061    ,71,95,112,69,42,16,10,33,57,73,67,106,107,127,102,44,62,31,34,47,26,30,12
3060    ,83,103,122,69,44,32,34,65,80,71,94,114,130,139,137,55,77,35,48,67,45,28,20
3059    ,108,140,136,108,76,112,150,149,108,99,114,139,175,189,165,70,78,42,49,52,46,43,21
3058    ,109,124,130,82,52,19,20,64,102,126,114,143,174,164,155,63,72,59,47,77,53,42,27
3057    ,122,116,133,80,45,23,17,68,111,104,105,136,149,165,159,46,82,37,47,82,54,39,20
3056    ,111,111,112,64,39,21,17,62,94,83,105,121,153,154,128,51,62,46,47,54,41,32,15
3055    ,127,111,126,65,40,18,14,57,115,105,109,150,169,203,180,65,108,52,69,105,62,39,27
3054    ,93,114,119,83,48,17,16,52,79,66,80,100,155,146,139,51,71,35,59,78,51,43,31
3053    ,142,141,129,91,44,22,24,70,119,102,124,158,184,171,167,70,105,44,69,93,58,39,29
3052    ,130,122,150,100,50,27,24,66,106,122,118,143,202,210,170,60,94,39,61,66,64,33,42
3051    ,148,190,180,130,81,30,28,85,148,134,151,194,218,252,181,82,115,43,86,121,59,47,37
3050    ,163,179,195,126,73,30,16,76,117,123,167,204,231,225,204,78,109,54,80,86,71,61,32
3049    ,166,182,243,148,72,31,31,100,148,156,173,223,291,254,224,85,120,65,86,100,68,44,40
3048    ,150,164,188,138,72,40,30,104,170,148,169,193,245,224,233,72,101,57,74,83,76,41,67
3047    ,158,182,200,129,71,34,24,96,147,143,191,197,222,269,232,83,129,64,90,113,94,53,26
3046    ,170,241,226,149,81,35,47,153,173,165,199,249,262,260,256,71,120,64,97,126,77,61,63
3045    ,146,201,209,155,77,45,35,121,185,166,163,245,272,251,256,79,121,72,72,102,87,59,61
3044    ,225,277,300,176,98,40,38,130,160,201,230,308,354,339,286,124,153,73,82,117,93,66,55
3043    ,191,236,278,169,101,35,44,138,184,172,212,265,326,315,318,99,138,73,97,137,101,62,66
3042    ,217,266,327,227,103,37,48,118,193,217,242,283,395,353,339,104,160,84,114,128,91,75,40
3041    ,241,299,310,201,97,47,37,120,210,236,236,298,366,393,306,113,174,93,126,129,109,73,58
3040    ,255,305,339,225,114,45,30,135,201,222,266,341,415,393,321,128,178,67,101,132,125,97,88
3039    ,230,242,342,226,112,52,55,160,230,200,268,317,385,398,332,109,170,83,110,137,108,69,58
3038    ,334,351,347,244,137,50,68,150,282,256,281,368,434,384,375,154,183,103,139,208,148,95,68
3037    ,292,353,401,270,129,64,59,182,255,246,292,373,431,464,374,131,177,119,131,157,145,94,43
3036    ,341,361,460,257,142,57,53,189,308,279,321,386,526,469,457,166,205,141,164,195,148,132,77
3035    ,310,376,399,272,143,58,67,191,304,280,341,430,540,524,423,154,244,117,160,205,130,111,72
3034    ,412,436,500,303,158,80,75,252,375,336,409,462,594,509,444,157,222,110,138,195,169,111,74
3033    ,440,499,562,354,169,117,89,255,428,392,430,562,629,594,549,181,268,177,209,296,179,150,124
3032    ,371,415,470,302,162,71,75,187,334,299,398,441,543,573,442,174,229,153,182,234,180,106,90
3031    ,429,532,606,382,217,106,109,311,473,366,448,593,693,672,604,192,288,159,204,265,200,127,76
3030    ,531,601,717,435,231,103,87,284,408,402,483,619,745,742,633,205,322,171,211,276,193,142,121
3029    ,485,555,587,429,501,170,137,382,610,562,604,696,795,762,678,228,336,200,245,314,242,143,131
3028    ,583,624,675,476,242,99,115,358,518,467,561,673,834,813,770,245,398,208,238,317,237,167,117
3027    ,600,653,673,526,296,124,112,488,763,671,652,846,931,898,732,276,372,202,270,326,266,187,150
3026    ,569,680,822,546,279,111,121,390,538,517,630,815,929,963,805,292,426,228,297,359,282,196,140
3025    ,702,875,943,627,330,138,158,437,669,624,764,967,1123,1059,909,336,468,226,295,373,301,177,140
3024    ,707,848,958,640,344,162,152,500,816,725,805,991,1113,1102,995,312,505,239,342,431,337,246,203
3023    ,745,885,964,683,366,161,193,489,677,661,757,997,1142,1184,959,361,489,241,346,403,314,249,216
3022    ,932,1025,1126,745,422,242,303,755,954,857,914,1113,1353,1351,1199,418,564,349,387,471,401,353,278
3021    ,985,1070,1205,738,445,198,197,620,1018,856,953,1219,1297,1307,1144,411,577,297,398,456,406,257,221
3020    ,1180,1291,1390,914,1718,764,460,819,1160,1103,1131,1455,1625,1628,1407,496,676,381,471,622,516,341,280
3019    ,1384,1540,1597,994,487,236,248,749,1229,1168,1262,1571,1767,1679,1577,535,770,402,601,725,575,436,387
3018    ,1303,1470,1519,1025,589,353,295,872,1284,1248,1312,1635,1797,1879,1601,585,794,415,512,712,587,424,333
3017    ,1407,1516,1652,1042,582,287,325,909,1265,1233,1322,1661,1804,1785,1588,568,790,407,525,717,603,505,416
3016    ,1568,1702,1851,1190,742,430,355,987,1393,1349,1426,1849,2110,2105,1679,630,892,416,593,722,568,437,281
3015    ,1572,1743,2000,1303,897,443,511,1109,1622,1517,1647,1859,2162,2123,1882,687,929,479,619,772,579,504,376
3014    ,1870,2075,2074,1385,930,460,375,1195,1741,1754,1838,2138,2410,2353,1996,769,967,528,677,857,710,514,465
3013    ,2085,2251,2326,1453,844,562,626,1355,2015,1938,2094,2313,2627,2634,2284,819,1070,562,789,857,788,580,548
3012    ,2385,2524,2702,1681,1008,511,549,1522,2243,2152,2292,2651,2834,2903,2485,930,1160,643,818,1072,853,680,574
3011    ,2633,2832,2987,1977,1083,606,609,1835,2638,2416,2503,3166,3321,3399,2831,1059,1459,727,973,1195,970,754,605
3010    ,2868,2976,3206,2023,1641,790,646,1825,2723,2473,2731,3150,3501,3405,3103,1075,1519,743,1015,1318,1051,823,647
3009    ,2771,3180,3308,2020,1312,683,707,2023,3196,3018,3016,3469,3679,3812,3220,1155,1555,825,1056,1295,1128,868,670
3008    ,3385,3537,3798,2515,1437,692,670,2318,3730,3426,3502,3948,4314,4194,3712,1342,1787,999,1305,1495,1245,990,760
3007    ,3939,4157,4315,2708,1608,834,835,2707,4256,4147,4335,4689,5048,4833,4173,1509,2004,1048,1371,1617,1402,1088,895
3006    ,4449,4574,4871,3033,2038,967,981,2933,4619,4397,4446,4971,5338,5188,4451,1575,2141,1050,1481,1904,1435,1123,908
3005    ,5148,5177,5411,3446,2744,1322,1286,3669,5790,5349,5269,5656,6079,5988,5155,1869,2391,1309,1676,2080,1684,1358,970
3004    ,5730,5766,6008,3941,2750,1268,1259,3872,6179,5624,5534,5944,6573,6386,5586,1948,2720,1378,1879,2430,1913,1454,1248
3003    ,7363,7303,7559,4809,2996,1570,1665,5034,8271,7709,7308,7756,8126,8021,6960,2537,3316,1736,2348,2970,2323,1761,1471
3002    ,11055,10600,10616,7010,4891,2535,2607,7599,13006,11969,10809,11045,11476,11078,9229,3448,4423,2290,3158,3962,2949,2305,1901
3001    ,17268,15835,15664,10290,7347,3817,3794,12462,21638,19890,17825,17526,17312,16655,14225,4972,6639,3609,4677,5966,4491,3306,2742
3000    ,23723,22502,22674,14787,10495,5484,5352,17005,29238,27422,24732,24589,24841,23267,20053,7319,9510,5093,6672,8961,6806,5044,4235
2403    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2402    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2399    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2398    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2397    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2396    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2395    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2394    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2393    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2392    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2391    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2390    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2389    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2388    ,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2387    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2386    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2385    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2384    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2383    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2382    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2381    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2380    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2379    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2378    ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2377    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2376    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2375    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2374    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
