BBLE,Market_Value
1019420016,924000
1019420017,281000
1019420018,303000
1019420019,188000
1019420020,616000
1019420021,771000
1019420023,1027000
1019420024,946000
1019420025,1281000
1019420026,406000
1019420027,938000
1019420029,1369000
1019420035,967000
1019420036,724000
1019420038,1315000
1019420039,1346000
1019420040,1353000
1019420041,985000
1019420042,1018000
1019420043,932000
1019420044,271000
1019420045,291000
1019420046,1471000
1019420047,293000
1019420048,299000
1019420049,1037000
1019420050,418000
1019420051,971000
1019420052,1059000
1019420053,402000
1019420054,1151000
1019420055,483000
1019420056,1159000
1019420057,444000
1019420058,1165000
1019420059,1242000
1019420106,1164000
1019420108,1003000
1019420110,229000
1019420112,910000
1019420114,243000
1019420116,229000
1019420118,226000
1019420122,1558000
1019420124,346000
1019420126,346000
1019420138,1258000
1019420140,436000
1019420142,1203000
1019420144,284000
1019420146,940000
1019420149,1271000
1019420152,293000
1019420155,1156000
1019420156,374000
1019420158,362000
1019421001,73433
1019421002,78204
1019421003,73433
1019421004,78204
1019421005,69105
1019421006,67714
1019421007,69105
1019421008,67714
1019421009,69105
1019421010,67714
1019421011,69105
1019421012,67714
1019421013,69105
1019421014,67714
1019421015,69105
1019421016,67714
1019421017,69105
1019421018,67714
1019421019,69105
1019421020,67714
1019421021,69105
1019421022,67714
1019421023,69105
1019421024,67714
1019421025,73433
1019421026,78204
1019421027,80493
1019421028,78204
1019421029,79697
1019421030,77405
1019421031,79697
1019421032,77405
1019421101,154000
1019421102,52000
1019421103,211000
1019421104,211000
1019421105,129959
1019421106,120708
1019421107,127750
1019421108,145236
1019421109,79502
1019421110,83726
1019421111,62418
1019421112,62418
1019421113,68349
1019421114,91870
1019421115,91870
1019421116,106637
1019421117,81413
1019421118,85433
1019421119,62418
1019421120,62418
1019421121,68349
1019421122,93275
1019421123,93275
1019421124,108150
1019421125,83726
1019421126,87543
1019421127,62418
1019421128,62418
1019421129,68349
1019421130,95285
1019421131,95285
1019421132,109957
1019421133,85135
1019421134,88948
1019421135,62418
1019421136,62418
1019421137,112170
1019421138,97295
1019421139,97295
1019421140,112170
1019427501,0
1019427502,0
1019430001,12690000
1019430009,962000
1019430010,1590000
1019430011,328000
1019430012,318000
1019430013,381000
1019430014,275000
1019430015,505000
1019430016,1506000
1019430017,819000
1019430018,1033000
1019430019,1660000
1019430020,915000
1019430022,1391000
1019430023,913000
1019430024,823000
1019430025,452000
1019430026,1418000
1019430027,622000
1019430028,609000
1019430029,668000
1019430044,838000
1019430045,783000
1019430047,633000
1019430048,764000
1019430049,819000
1019430050,837000
1019430051,1206000
1019430052,932000
1019430057,891000
1019430109,1618000
1019430111,1719000
1019430114,228000
1019430127,19000
1019430128,628000
1019430147,636000
1019431001,79041
1019431002,79465
1019431003,103636
1019431004,125730
1019431005,136400
1019431006,101714
1019431007,80148
1019431008,80448
1019431009,80352
1019431010,100747
1019431011,111672
1019431012,102873
1019431013,102358
1019431014,81023
1019431015,81766
1019431016,81674
1019431017,101714
1019431018,113247
1019431019,103860
1019431020,103353
1019431021,82398
1019431022,82849
1019431023,82765
1019431024,102873
1019431025,113758
1019431026,105039
1019431027,104528
1019431028,83481
1019431029,83952
1019431030,83868
1019431031,103932
1019431032,114833
1019431033,106018
1019431034,105507
1019431035,84544
1019431036,84943
1019431037,84859
1019431038,104999
1019431039,115892
1019431040,107125
1019431041,106613
1019431101,99083
1019431102,89328
1019431103,87933
1019431104,112525
1019431105,81026
1019431106,77619
1019431107,120673
1019431108,120475
1019431109,78884
1019431110,121896
1019431111,121720
1019431112,155668
1019431113,80103
1019431114,123162
1019431115,122970
1019431116,81342
1019431117,124386
1019431118,124194
1019431119,158162
1019431120,94349
1019431121,98596
1019431122,89510
1019431123,95635
1019431124,101059
1019431125,123276
1019431126,99229
1019431127,119781
1019431128,93913
1019431129,99934
1019431130,71898
1019431131,129660
1019431132,100489
1019431133,121025
1019431134,95152
1019431135,101189
1019431136,73133
1019431137,130899
1019431138,101728
1019431139,122249
1019431140,96397
1019431141,102428
1019431142,74398
1019431143,132139
1019431144,102973
1019431145,123509
1019431146,97626
1019431147,103668
1019431148,75622
1019431149,133389
1019431201,10099727
1019431202,960000
1019431203,1747273
1019431301,145106
1019431302,102350
1019431303,102350
1019431304,102350
1019431305,148844
1019437501,0
1019437502,0
1019437503,0
1019437504,0
1019440004,1473000
1019440005,25000
1019440006,1811000
1019440010,2370000
1019440013,0
1019440014,0
1019440018,6354000
1019440023,452000
1019440024,1282000
1019440029,471000
1019440030,459000
1019440036,7503000
1019440040,452000
1019440041,701000
1019440042,361000
1019440043,4309791
1019440045,3007000
1019440051,0
1019440053,1743000
1019440055,783000
1019440056,271000
1019440057,1516000
1019440058,1548000
1019440059,1997000
1019440060,262000
1019440064,1156000
1019440108,1620000
1019440156,1489000
1019440158,1997000
1019441001,157086
1019441002,146164
1019441003,157086
1019441004,146164
1019441005,157086
1019441006,146164
1019441020,157086
1019441021,146164
1019441101,85560
1019441102,89467
1019441103,75209
1019441104,75522
1019441105,84926
1019441106,67675
1019441107,89440
1019441108,79229
1019441109,80830
1019441110,51581
1019441111,68760
1019441112,90517
1019441113,80317
1019441114,81911
1019441115,52662
1019441116,69848
1019441117,91601
1019441118,81401
1019441119,82991
1019441120,53750
1019441121,70936
1019441122,92686
1019441123,82485
1019441124,84076
1019441125,54838
1019441126,76418
1019441127,76161
1019441128,80589
1019441129,100049
1019441130,69391
1019441131,87570
1019441132,78632
1019441133,83974
1019441134,52990
1019441135,70532
1019441136,88704
1019441137,79765
1019441138,85115
1019441139,54127
1019441140,72795
1019441141,89841
1019441142,80898
1019441143,86244
1019441144,55261
1019441145,73932
1019441146,90974
1019441147,82043
1019441148,87385
1019441149,56394
1019441201,63976
1019441202,20176
1019441203,23940
1019441204,46990
1019441205,47095
1019441206,48039
1019441207,47095
1019441208,48039
1019441209,47095
1019441210,48039
1019441211,45397
1019441212,48358
1019441213,18992
1019441214,20748
1019441215,46141
1019441216,44548
1019441217,44866
1019441218,44708
1019441219,44866
1019441220,44708
1019441221,46459
1019441222,46778
1019441223,46671
1019441224,24895
1019441225,58137
1019441226,29363
1019441227,10294
1019441228,11681
1019441229,45132
1019441230,38654
1019441231,31273
1019441232,39186
1019441233,38654
1019441234,31273
1019441235,36370
1019441236,38654
1019441237,30368
1019441238,39186
1019441239,38654
1019441240,31273
1019441241,39186
1019447501,0
1019447502,0
1019447503,0
1019450001,2184000
1019450005,1506000
1019450007,1563000
1019450009,1563000
1019450011,1374000
1019450051,9270000
1019450058,1704000
1019450060,918000
1019450061,2818000
1019451001,309362
1019451002,154660
1019451003,154660
1019451004,154660
1019451005,154660
1019451101,10292
1019451102,10292
1019451103,10292
1019451104,10292
1019451105,10292
1019451106,10292
1019451107,10292
1019451108,10292
1019451109,10292
1019451110,10292
1019451111,10292
1019451112,10292
1019451113,10292
1019451114,10292
1019451115,10292
1019451116,10292
1019451117,10292
1019451118,10292
1019451119,10292
1019451120,10292
1019451121,10292
1019451122,10292
1019451123,10292
1019451124,10292
1019451125,319928
1019451126,305994
1019451127,307914
1019451128,270973
1019451129,272505
1019451130,309959
1019451131,296149
1019451132,318139
1019451133,315959
1019451134,296149
1019451135,293846
1019451136,269564
1019451137,273787
1019451138,298068
1019451139,241575
1019451140,251674
1019451141,118740
1019451142,171149
1019451143,165138
1019451144,148901
1019451145,148901
1019451146,165138
1019451147,171149
1019451148,140979
1019451149,118740
1019451150,175241
1019451151,161303
1019451152,144814
1019451153,144814
1019451154,161303
1019451155,175241
1019451156,143025
1019451157,380259
1019451158,331942
1019451159,172937
1019451160,157216
1019451161,157216
1019451162,172937
1019451163,331942
1019451164,392269
1019451165,362234
1019451166,318139
1019451167,169226
1019451168,152613
1019451169,152613
1019451170,169226
1019451171,318139
1019451172,372337
1019451201,1418040
1019451202,9519215
1019451203,2429785
1019451301,9802000
1019451302,1493000
1019451303,234703
1019451304,237550
1019451305,200005
1019451306,47866
1019451307,43417
1019451308,204097
1019451309,47866
1019451310,47866
1019451311,47866
1019451312,204097
1019451313,43417
1019451314,47866
1019451315,199471
1019451316,209614
1019451317,212639
1019451318,47866
1019451319,47866
1019451320,43417
1019451321,54806
1019451322,47866
1019451323,47866
1019451324,47866
1019451325,54806
1019451326,43417
1019451327,47866
1019451328,172424
1019451329,209614
1019451330,212639
1019451331,173492
1019451332,47866
1019451333,43417
1019451334,217087
1019451335,47866
1019451336,47866
1019451337,47866
1019451338,217087
1019451339,43417
1019451340,47866
1019451341,183456
1019451342,222959
1019451343,226162
1019451344,184702
1019451345,47866
1019451346,43417
1019451347,217087
1019451348,47866
1019451349,47866
1019451350,47866
1019451351,217087
1019451352,43417
1019451353,47866
1019451354,183456
1019451355,236305
1019451356,239685
1019451357,195734
1019451358,47866
1019451359,43417
1019451360,230077
1019451361,47866
1019451362,47866
1019451363,47866
1019451364,230077
1019451365,126515
1019451366,47866
1019451367,194489
1019451368,47866
1019451369,163705
1019451370,43417
1019451371,277587
1019451372,169755
1019451373,317979
1019451374,317979
1019451375,169755
1019451376,264063
1019451377,43417
1019451378,161748
1019451379,281501
1019451380,221891
1019451381,211927
1019451382,211927
1019451383,221891
1019451384,272782
1019451385,165840
1019451386,407661
1019451387,300719
1019451388,293957
1019451389,408373
1019451390,233813
1019451391,635424
1019451393,629018
1019451395,233813
1019457501,0
1019457502,0
1019457503,0
1019457504,0
1019460001,15914000
1019460022,1739000
1019460029,1884000
1019460037,221000
1019460038,804000
1019461001,871560
1019461002,136054
1019461003,104716
1019461004,149812
1019461005,262939
1019461006,223192
1019461007,227776
1019461008,217076
1019461009,252234
1019461010,224719
1019461011,265230
1019461012,83314
1019461013,107009
1019461014,107009
1019461015,112358
1019461016,83314
1019461017,110834
1019461018,110834
1019461019,113123
1019461020,112358
1019461021,116947
1019461022,112358
1019461023,55798
1019461024,107009
1019461025,112358
1019461026,114652
1019461027,72618
1019461028,83314
1019461029,107009
1019461030,107009
1019461031,160514
1019461032,112358
1019461033,116947
1019461034,112358
1019461035,55798
1019461036,107009
1019461037,112358
1019461038,114652
1019461039,72618
1019461040,83314
1019461041,107009
1019461042,116947
1019461043,160514
1019461044,217843
1019461045,274401
1019461046,188794
1019461047,269817
1019461048,83314
1019461049,116947
1019461050,116947
1019461051,160514
1019461052,162807
1019461053,158221
1019461054,162807
1019461055,158221
1019461056,74900
1019461101,2532696
1019461102,10242304
1019461103,1212840
1019467501,0
1019467502,0
1019468022,0
1019469022,0
1019470001,962000
1019470003,1352000
1019470004,797000
1019470005,1483000
1019470006,1020000
1019470007,2700000
1019470008,1336000
1019470009,243000
1019470010,1612000
1019470011,282000
1019470012,458000
1019470013,1750000
1019470014,1329000
1019470015,244000
1019470016,1853000
1019470017,240000
1019470018,598000
1019470019,598000
1019470020,777000
1019470021,163000
1019470022,163000
1019470023,1494000
1019470040,1304000
1019470041,222000
1019470043,414000
1019470044,1054000
1019470045,595000
1019470046,595000
1019470047,595000
1019470048,1487000
1019470051,244000
1019470052,1495000
1019470053,1782000
1019470054,274000
1019470055,1394000
1019470056,2073000
1019470057,1323000
1019470058,1380000
1019470059,1682000
1019470060,1825000
1019470061,921000
1019470062,1216000
1019470064,1216000
1019470106,233000
1019470108,1474000
1019470110,1965000
1019470118,598000
1019470125,1304000
1019470126,1449000
1019470127,1449000
1019470128,1304000
1019470136,1304000
1019470137,1449000
1019470138,1449000
1019470139,1449000
1019470145,104000
1019470148,1495000
1019470154,1764000
1019470155,257000
1019470157,274000
1019470159,257000
1019471001,6947000
1019471002,1078957
1019471003,1033043
1019471101,1298457
1019471102,563481
1019471103,587981
1019477501,0
1019477502,0
1019480001,1199000
1019480003,705000
1019480004,1847000
1019480005,279000
1019480006,1480000
1019480007,279000
1019480008,1788000
1019480009,2393000
1019480010,522000
1019480011,279000
1019480012,533000
1019480013,1653000
1019480014,1436000
1019480015,270000
1019480016,1480000
1019480017,270000
1019480018,1268000
1019480019,1293000
1019480020,1293000
1019480022,729000
1019480023,452000
1019480024,162000
1019480025,880000
1019480026,753000
1019480029,745000
1019480030,3045000
1019480035,481000
1019480041,843000
1019480043,896000
1019480044,1240000
1019480045,859000
1019480046,859000
1019480047,859000
1019480048,270000
1019480049,2160000
1019480050,1665000
1019480051,639000
1019480052,1441000
1019480053,353000
1019480054,1629000
1019480055,274000
1019480056,274000
1019480057,1240000
1019480058,1857000
1019480059,1629000
1019480060,366000
1019480106,1565000
1019480107,1709000
1019480109,1646000
1019480155,1629000
1019480157,1564000
1019480158,1629000
1019481001,54160
1019481002,135400
1019481003,121860
1019481004,121860
1019481005,121860
1019481006,121860
1019481101,7211000
1019481102,869000
1019487501,0
1019487502,0
1019490001,846000
1019490005,1720000
1019490006,1555000
1019490007,1703000
1019490008,1703000
1019490009,1741000
1019490010,1635000
1019490011,274000
1019490012,1806000
1019490013,1466000
1019490014,1876000
1019490015,215000
1019490016,1425000
1019490017,1398000
1019490018,2057000
1019490026,2723000
1019490029,7799000
1019490047,2791000
1019490048,1502000
1019490049,683000
1019490050,1500000
1019490051,1500000
1019490053,933000
1019490054,1147000
1019490055,283000
1019490056,283000
1019490057,549000
1019490058,624000
1019490059,283000
