X,Y,GISPROPNUM,LOCATION,WATERFRONT,SIGNNAME,BOROUGH,COMFORTSTA,TYPECATEGO,EAPPLY,SHAPE_area,SHAPE_len,ZCTA5CE00,CLASSFP00,MTFCC00,FUNCSTAT00
985831.79595963913016,219149.619773055368569,M022,"W. 52 St. To W. 54 St., 11 Ave. To 12 Ave.",N,De Witt Clinton Park,M,Y-CONFSTA-PARK,Playground,De Witt Clinton Park,252293.84737100001,2015.77998925000,10019,B5,G6350,S
998846.726481442572549,237396.62040081617306,M024,"W 136 St To W 137 St, St Nicholas Av, Edgecom Av",N,Dorrance Brooks Square,M,N-CONFSTA-PARK,Triangle/Plaza,Dorrance Brooks Square,1736.74163132000,307.62219071300,10030,B5,G6350,S
1008695.360898930579424,247195.481567691283999,X148D,"Walton Av, E 174 St, Below Grand Concourse",N,Walton Slope,X,N-CONFSTA-PARK,Parkway,Walton Slope,23379.66566650000,695.43189084600,10453,B5,G6350,S
1011547.516836705617607,248197.326871995348483,X037,E. Tremont Ave. at Valentine Ave. bet. C,N,O'Brien Oval,X,N-CONFSTA-PARK,Triangle/Plaza,O'Brien Oval,281.24367422300,59.52687259640,10457,B5,G6350,S
1005895.964976536459289,247238.23932821888593,X148A4,Cross Bronx Exwy bet. Dr MLK Jr Blvd and Plimton Av,N,Park,X,N-CONFSTA-PARK,Parkway,Park,6654.32139762000,537.52991491600,10452,B5,G6350,S
1005237.730500239296816,246891.741877785738325,X148A3,"Boscobel Pl, bet. Dr MLK Jr Blvd and Undercliff Av",N,Bridge Playground,X,N-CONFSTA-PARK,Playground,Bridge Playground,25370.86356540000,718.19570436900,10452,B5,G6350,S
1006061.543801611172967,246918.795896966825239,X148A,"Cross BX Exwy, Plimpton, Nelson Avs",N,Park,X,N-CONFSTA-PARK,Strip,Strip,739.44011018600,322.98827710100,10452,B5,G6350,S
1007536.03750790504273,247300.420724200434051,X148C,Cross BX Exwy bet. Featherbed La and Inwood Av,N,Park,X,N-CONFSTA-PARK,Strip,Strip,1252.68969545000,521.06413628300,10452,B5,G6350,S
1010162.525356271420605,247222.553632338618627,X148E1,Cross Bronx Exwy Service Rd N bet. Monroe Av and Topping Av,N,Park,X,N-CONFSTA-PARK,Undeveloped,Park,1578.27543740000,225.49640361000,10457,B5,G6350,S
1008869.424901937367395,247843.995361216308083,X331,E. 175th St. at Walton Ave.,N,Townsend Garden,X,N-CONFSTA-PARK,Garden,Townsend Garden,7186.31987100000,344.24627103200,10453,B5,G6350,S
1007912.378934204927646,247301.085750041907886,X148C1,Fetherbed La bet. Davidson Av and Jerome Av,N,Park,X,N-CONFSTA-PARK,Parkway,Park,8589.68228984000,407.56176273800,10452,B5,G6350,S
1008325.927185076987371,247496.242805701826001,X148C4,Cross Bronx Exwy bet. Townsend Av and Jerome Av,N,Townsend Walk,X,N-CONFSTA-PARK,Strip,Townsend Walk,1604.67489375000,417.08008123600,10453,B5,G6350,S
1008525.996414594701491,247318.066127993020928,X148C6,Cross Bronx Exwy bet. Townsend Av and Walton Av,N,Walton Walk,X,N-CONFSTA-PARK,Strip,Walton Walk,1604.87771946000,416.24246401700,10453,B5,G6350,S
1010486.861378916422836,247215.01353274055873,X148E,Cross Bronx Exwy Service Rd N bet. Topping Av and Clay Av,N,Peace Park,X,N-CONFSTA-PARK,Playground,Peace Park,6024.09855743000,483.83822048100,10457,B5,G6350,S
1009174.056339635513723,247261.40362178455689,X148D1,N/s Cross Bronx Exwy bet. Morris Av and Grand Concourse,N,Morris Mesa,X,N-CONFSTA-PARK,Playground,Morris Mesa,11337.25700520000,686.00673190400,10457,B5,G6350,S
1006999.845859028515406,247270.969552116293926,X148B,Cross BX Exwy bet. Jesup Av and Macombs Rd,N,Park,X,N-CONFSTA-PARK,Strip,Strip,1173.57755874000,526.25190149100,10452,B5,G6350,S
1011547.104952027322724,250698.606920147925848,X006,"E. 181 St., Anthony Ave., Grand Concourse",N,Bergen Triangle,X,N-CONFSTA-PARK,Triangle/Plaza,Bergen Triangle,7480.86240119000,503.78917151700,10457,B5,G6350,S
1010587.760066693532281,251926.413236612948822,X322,Buchanan Pl. bet. Jerome Ave. and Davidso,N,Jardin De Las Rosas,X,N-CONFSTA-PARK,Garden,Jardin De Las Rosas,2334.00914342000,248.37964473800,10453,B5,G6350,S
1010806.370255682151765,250633.435681200498948,X292,E. 181 St. bet. Morris Ave. and Creston,N,Morris Garden,X,N-CONFSTA-PARK,Playground,Morris Garden,20063.45682720000,787.30011974400,10453,B5,G6350,S
1010480.943494871957228,250885.703737542353338,X291,E. 181 St. bet. Walton Ave. and Jerome A,N,Walton Park,X,N-CONFSTA-PARK,Playground,Walton Park,15188.36391230000,502.60519500500,10453,B5,G6350,S
1009913.267521174158901,251166.505636654910631,X244,W. 181 St. bet. Grand Ave. and Davidson,N,Grand Playground,X,N-CONFSTA-PARK,Playground,Grand Playground,16812.32498310000,549.54960604000,10453,B5,G6350,S
1009781.297523410408758,250812.61589020662359,X300,W. 180 St. bet. Davidson Ave. and Grand,N,Davidson Playground,X,N-CONFSTA-PARK,Playground,Davidson Playground,9361.93047464000,387.48028320400,10453,B5,G6350,S
1010431.991531120613217,249901.621322928316658,X274,Creston Ave. bet. E. Burnside Ave. and E,N,Mount Hope Garden,X,N-CONFSTA-PARK,Garden,Mount Hope Garden,13397.36580290000,464.12463820900,10453,B5,G6350,S
1006949.972956607118249,247054.330656021105824,X148B1,S/s Cross Bronx Exwy bet. Jesup Av and Macombs Rd,N,Park,X,N-CONFSTA-PARK,Strip,Strip,1209.94288378000,500.66296429600,10452,B5,G6350,S
1012333.00207472150214,251633.480376522726147,X085,E. 183 St. bet. Valentine Ave. and Ryer,N,Slattery Playground,X,Y-CONFSTA-PARK,Playground,Slattery Playground,40658.20853210000,808.19695260000,10458,B5,G6350,S
988818.805483082891442,199691.320702205121052,M002,"Grand St, E Broadway and Willet St",N,Ahearn Park,M,N-CONFSTA-PARK,Triangle/Plaza,Ahearn Park,3910.78559216000,323.90063674000,10002,B5,G6350,S
1007676.65850973862689,260950.912737898383057,X110C,Henry Hudson Pkwy E bet. W 230th St and W 2,N,Park,X,N-CONFSTA-PARK,Parkway,Park,29713.45818100000,962.03544508500,10463,B5,G6350,S
1007082.59216363413725,260089.288058039033785,X110B,Kappock St at the Henry Hudson Pkwy,N,Phyliss Post Goodman Park,X,N-CONFSTA-PARK,Parkway,Phyliss Post Goodman Park,18303.90522190000,536.47934907000,10463,B5,G6350,S
1003171.577849219320342,193317.930561870336533,B037,"Bushwick Ave., Myrtle Ave., Willoughby Ave.",N,Freedom Triangle,B,N-CONFSTA-PARK,Triangle/Plaza,Freedom Triangle,195.44795766600,73.41586891650,11221,B5,G6350,S
1005855.72795385401696,259930.396928057016339,X091,Palisade Av at Independence Av,N,Park,X,N-CONFSTA-PARK,Triangle/Plaza,Park,9158.37464943000,579.63414253400,10463,B5,G6350,S
1012428.029855284257792,253527.824958188197343,X035,"E. Fordham Rd., Creston Ave., E. 190 St.",N,Muller Triangle,X,N-CONFSTA-PARK,Triangle/Plaza,Muller Triangle,1535.65801689000,161.31320586700,10468,B5,G6350,S
1011674.985001656459644,254148.155577036959585,X343,Davidson Ave. at W. 190 St.,N,Davidson Ave. Community Gardeners Group,X,N-CONFSTA-PARK,Garden,Davidson Ave. Community Gardeners Group,4847.24130428000,297.45654864300,10468,B5,G6350,S
1013519.240104806260206,253396.429737315163948,X005,E. Kingsbridge Rd. at E. Fordham Rd.,N,Bryan Park,X,N-CONFSTA-PARK,Triangle/Plaza,Bryan Park,6066.30276018000,346.19223286400,10458,B5,G6350,S
1013938.519060491700657,254129.2631442649581,X359,Bainbridge Ave. at E. 193 St.,N,Fordham Bedford Lot Busters,X,N-CONFSTA-PARK,Garden,Fordham Bedford Lot Busters,6025.69090025000,496.26037762000,10458,B5,G6350,S
1014570.508076455560513,253358.107895821332932,X042,Webster Ave. bet. E. Fordham Rd. and E.,N,Rose Hill Park,X,Y-CONFSTA-PARK,Triangle/Plaza,Rose Hill Park,38332.23993390000,1243.25324854000,10458,B5,G6350,S
1010182.541040123556741,253819.241112334566424,X013,W. Fordham Rd. bet. Sedgwick Ave. and Un,N,Devoe Park,X,Y-CONFSTA-PARK,Neighborhood Park,Devoe Park,237708.86148699999,2944.91242398000,10468,B5,G6350,S
1009629.5448221671395,254759.293515374156414,X150M,Bailey Ave. at Sedgwick Ave.,N,Park,X,N-CONFSTA-PARK,Triangle/Plaza,Park,4996.55825759000,302.98103985800,10468,B5,G6350,S
1009204.65080542373471,254215.752695698232856,X150E,"Landing Rd., Major Deegan Exwy., Bailey",N,Fordham Landing Playground,X,N-CONFSTA-PARK,Playground,Fordham Landing Playground,195717.18950400001,4946.63246858000,10468,B5,G6350,S
1008095.072720276541077,252877.169432278577005,X150D,"Major Deegan Exwy, Cedar Ave., W. Fordha",N,Gasoline Alley,X,N-CONFSTA-PARK,Strip,Gasoline Alley,3999.49718033000,1960.72774794000,10468,B5,G6350,S
1032827.836827209917828,217451.305275188700762,Q022,37 Ave. bet. Bowne St. and Parsons Blvd.,N,Margaret I. Carman Green - Weeping Beech,Q,Y-CONFSTA-PARK,Playground,Margaret I. Carman Green (Weeping Beech),111799.76099400000,1744.66638867000,11354,B5,G6350,S
1014149.844598487950861,258549.012259330629604,X136,Paul Ave. - Goulden Ave. bet. Bedford Par,N,Harris Park,X,Y-CONFSTA-PARK,Neighborhood Park,Harris Park,637345.36545000004,3234.31613526000,10468,B5,G6350,S
1015972.725248566013761,259383.515727097867057,X335,"Jerome Ave., Mosholu Pkwy, Grand Concour",N,Risse Street Park,X,N-CONFSTA-PARK,Neighborhood Park,Risse Street Park,36543.16780190000,912.58728110300,10468,B5,G6350,S
1017589.96268352586776,258945.006797100038966,X215,Bainbridge Ave. bet. Van Cortlandt Ave.,N,Valentine Varian House,X,N-CONFSTA-PARK,Historic House Park,Valentine Varian House,20153.22327530000,707.18556553600,10467,B5,G6350,S
1018157.990708772907965,259044.868465611361898,X104,"Van Cortlandt Ave. East, Resevoir Oval E",N,Williamsbridge Oval,X,N-CONFSTA-PARK,Neighborhood Park,Williamsbridge Oval,822557.27698099997,3324.71891626000,10467,B5,G6350,S
1011509.784330582013354,260008.061265413794899,X150I,Bailey Ave. bet. W. 233 St. and W. 234 S,N,Cooney Grauer Field,X,N-CONFSTA-PARK,Recreation Field/Courts,Cooney Grauer Field,56443.80181070000,969.42878778100,10463,B5,G6350,S
1013399.926441061426885,254366.284681523276959,X040,Grand Concourse bet. E. 192 St. and E. K,N,Poe Park,X,N-CONFSTA-PARK,Playground,Poe Park,99358.02442240001,1533.97417734000,10458,B5,G6350,S
1012523.073137804865837,254497.267565660557011,X044,"Jerome Ave., E. 193 St., Creston Ave., E",N,St. James Park,X,Y-CONFSTA-PARK,Neighborhood Park,St. James Park,506776.05595600000,2956.33320266000,10468,B5,G6350,S
999676.31135034293402,241378.006867004965898,M018,"Amsterdam Av, W 151 St To W 152 St",N,Carmansville Playground,M,Y-CONFSTA-PARK,Playground,Carmansville Playground,26661.46276120000,676.27917125600,10031,B5,G6350,S
989085.11892682814505,220468.935205509274965,M020,"Broadway, Columbus Av, W 63 St",N,Dante Park,M,N-CONFSTA-PARK,Triangle/Plaza,Dante Park,7390.38061226000,436.03736293700,10023,B5,G6350,S
989929.701473459484987,198596.243570502789225,M017,"Jackson St, Cherry St, FDR Drive",N,Corlears Hook Park,M,Y-CONFSTA-PARK,Neighborhood Park,Corlears Hook Park,195587.09709500000,1957.37697793000,10002,B5,G6350,S
1011710.16067094146274,259018.96110621310072,X250,Kingsbridge Ter bet. Perot St and Summilt P,N,Kingsbridge Heights Community Center,X,Y-CONFSTA-PARK,Buildings/Institutions,Kingsbridge Heights Community Center,14297.69173610000,485.43428785000,10463,B5,G6350,S
1010828.368810377316549,258706.934040146239568,X150G,"W 230 St, Bailey Av, Major Deegan Exwy",N,Siren Slope,X,N-CONFSTA-PARK,Parkway,Siren Slope,13249.56756490000,725.59133226800,10463,B5,G6350,S
1011894.963388725067489,260652.772382462135283,X150J,Bailey Av bet. W 234 St and W 237 St,N,Bailey Playground,X,Y-CONFSTA-PARK,Playground,Bailey Playground,141342.49302699999,3154.01586089000,10463,B5,G6350,S
1014123.640519508277066,259413.741689840331674,X137,Goulden Av bet. W 205 St and Sedgwick Av,N,Jerome Park,X,N-CONFSTA-PARK,Neighborhood Park,Jerome Park,184876.15974700000,5274.20416110000,10463,B5,G6350,S
1012634.481391362147406,261754.237232912302716,X150K,Major Deegan Exwy bet. W 238 St and Van Cor,N,Park,X,N-CONFSTA-PARK,Strip,Strip,4279.72639859000,1585.79860671000,10463,B5,G6350,S
1009892.879732963745482,239081.917537637520581,X112,Cauldwell Ave bet. E. 161 St  and E. 163 St.,N,Hilton White Playground,X,N-CONFSTA-PARK,Jointly Operated Playground,Hilton White Playground,20790.08631670000,606.00277759000,10456,B5,G6350,S
1010143.483494603657164,239136.038886192836799,X185,"E 161 St, Trinity Av, E 163 St, Cauldwel",N,Dunbar Playground,X,N-CONFSTA-PARK,Jointly Operated Playground,Dunbar Playground,57170.04593490000,958.47927734600,10456,B5,G6350,S
1009349.51016991364304,238294.382707995682722,X313,Eagle Av bet. E 158 St and E 159 St,N,El Batey Borincano Garden,X,N-CONFSTA-PARK,Garden,El Batey Borincano Garden,7919.10946115000,360.54756251400,10456,B5,G6350,S
1011981.198485480505042,262120.758445970597677,X150L,Broadway bet. W 239 St and Van Cortlandt Pa,N,Van Cortlandt's Tail,X,N-CONFSTA-PARK,Triangle/Plaza,Van Cortlandt's Tail,14824.98241740000,553.43107045200,10463,B5,G6350,S
1009641.786453483626246,258982.756207794387592,X202,Marble Hill Av bet. W 230 St and W 228 St,N,Marble Hill Playground,X,Y-CONFSTA-PARK,Playground,Marble Hill Playground,79655.68346190000,1181.12500422000,10463,B5,G6350,S
997415.641963914036751,232154.373995562375057,M021,"7 Av, St Nicholas Av, W 117 St",N,A Philip Randolph Square,M,N-CONFSTA-PARK,Triangle/Plaza,A Philip Randolph Square,3827.28600582000,311.03606228500,10026,B5,G6350,S
1013310.713685880880803,260592.044190939137479,X020,Jerome Park Resevoir and Sedgwick Av bet. W,N,Fort Independence Playground,X,N-CONFSTA-PARK,Playground,Fort Independence Playground,118819.11085300001,2619.53409159000,10463,B5,G6350,S
1012010.076891360571608,257584.68451900765649,X038,Resevoir Av bet. Sedgwick Av and Goulden Av,N,Washington's Walk,X,N-CONFSTA-PARK,Neighborhood Park,Washington's Walk,208688.35200399999,4878.54293266000,10468,B5,G6350,S
1010379.288703382597305,267691.051909478846937,X110A,"W 254 St, Riverdale Av, Henry Hudson Pkw",N,Hackett Park,X,N-CONFSTA-PARK,Triangle/Plaza,Hackett Park,36285.42422860000,702.24551075800,10471,B5,G6350,S
1019319.899227052927017,266880.141048704565037,X096,"E 238 St, Oneida Av, Van Cortlandt Park E",N,Rita Ley Triangle,X,N-CONFSTA-PARK,Triangle/Plaza,Rita Ley Triangle,820.60028879600,162.08833659700,10470,B5,G6350,S
990843.635579466819763,226027.240173493220937,M094,"Broadway, Columbus Circle To W 110 St",N,Broadway Malls,M,N-CONFSTA-PARK,Mall,Broadway Malls,235377.51789100000,24481.14977120000,10024,B5,G6350,S
1001371.249707390554249,249999.724218749674037,M009,"Ft Washington Av, W 183 St, Pinehurst Av",N,Bennett Park,M,Y-CONFSTA-PARK,Neighborhood Park,Bennett Park,79363.17834750000,1194.30377994000,10033,B5,G6350,S
984048.221833940362558,212500.629345981200458,M011,"9 Av To 10 Av, W 27 St To W 28 St",N,Chelsea Park,M,N-CONFSTA-PARK,Playground,Chelsea Park,152970.39556300000,2386.42565187000,10001,B5,G6350,S
983608.337287006899714,206541.973948260012548,M012,"Christopher St, Grove St, W 4 St",N,Christopher Park,M,N-CONFSTA-PARK,Triangle/Plaza,Christopher Park,8120.63794654000,534.98643438200,10014,B5,G6350,S
982543.215625310433097,198970.524149569158908,M013,"Broadway, Park Row and Chambers St",N,City Hall Park,M,N-CONFSTA-PARK,Buildings/Institutions,City Hall Park,410763.08473200002,2679.76647728000,10007,B5,G6350,S
1000542.55655144166667,240429.906794000300579,M014,"Bradhurst Av and Edgecombe Av, W 145 St To",N,Jackie Robinson Park,M,N-CONFSTA-PARK,Neighborhood Park,Jackie Robinson Park,565819.09735800000,5694.33931336000,10031,B5,G6350,S
984248.867851750226691,199821.445686421415303,M015,"Baxter St, Mulberry St, Bayard St and Park",N,Columbus Park,M,N-CONFSTA-PARK,Playground,Columbus Park,130554.58812700000,1748.45307496000,10013,B5,G6350,S
986810.561334845027886,204793.453098918427713,M016,"3 Av To 4 Av, E 6 St To E 7 St",N,Cooper Triangle,M,N-CONFSTA-PARK,Triangle/Plaza,Cooper Triangle,7198.03304602000,456.83891920600,10003,B5,G6350,S
1011317.042073631309904,259809.800928978511365,X150H,"Albany Crescent, W 233 St, Major Deegan",N,Crescent Park,X,N-CONFSTA-PARK,Triangle/Plaza,Crescent Park,14610.42926740000,615.32963153100,10463,B5,G6350,S
1008457.550662994501181,266778.886948280560318,X209,"W 248 St, Independence Av , W 252 St , P",N,Wave Hill,X,N-CONFSTA-PARK,Historic House Park,Wave Hill,913919.27491899999,4626.85194162000,10471,B5,G6350,S
1007774.456390324514359,262715.397389399295207,X186,Hudson Manor Ter bet. W 237 St and W 236 St,N,Riverdale Playground,X,N-CONFSTA-PARK,Jointly Operated Playground,Riverdale Playground,121101.80948800000,1649.22613281000,10463,B5,G6350,S
1006382.414888003724627,260380.041477373073576,X080,"Palisade Av, Kappock St,  Independence A",N,Henry Hudson Park,X,Y-CONFSTA-PARK,Neighborhood Park,Henry Hudson Park,379630.59704000002,3728.04098002000,10463,B5,G6350,S
1006152.113584922626615,259339.913806572149042,X090,"Palisade Av, Johnson Av, Edsall Ave",N,Spuyten Duyvil Shorefront Park,X,N-CONFSTA-PARK,Nature Area,Spuyten Duyvil Shorefront Park,291794.32446300000,5165.06003416000,10463,B5,G6350,S
1009131.381967740831897,260696.677946862240788,X019,"Johnson Av, W 232 St, Riverdale Av",N,Ewen Park,X,N-CONFSTA-PARK,Neighborhood Park,Ewen Park,343357.21376299998,2349.42819798000,10463,B5,G6350,S
1010425.150612128549255,262800.818334204552229,X224,Greystone Av bet. W 236 St and W 240 St,N,MacLaughlin Playground,X,N-CONFSTA-PARK,Playground,MacLaughlin Playground,13948.89302140000,606.96728661500,10463,B5,G6350,S
1010828.661380775156431,263505.723564070649445,X055,"Manhattan College Pkwy, Dash Pl, Greysto",N,Brust Park,X,N-CONFSTA-PARK,Neighborhood Park,Brust Park,91484.06986839999,1850.73830055000,10463,B5,G6350,S
982745.969200034625828,207907.840010647545569,M001,"Hudson St, 8 Av, W 12 St",N,Abingdon Square,M,N-CONFSTA-PARK,Triangle/Plaza,Abingdon Square,8023.00020921000,424.87281174700,10014,B5,G6350,S
997510.82194466132205,237404.639585803466616,M003,"Convent and Amsterdam Av, W 135 St",N,Annunciation Park,M,Y-CONFSTA-PARK,Playground,Annunciation Park,54850.05241410000,1026.90226020000,10027,B5,G6350,S
935954.217140801483765,167801.601884569623508,R050,"Forest Ave., Elizabet.h Grove Rd.",N,Forest Grove,R,N-CONFSTA-PARK,Nature Area,Forest Grove,17540.62739640000,739.51389332500,10303,B5,G6350,S
935134.534988111467101,167327.507446938747307,R127,"Forest Ave., Goethals Rd. N., Meeker Ave.",N,Joseph Manna Park,R,N-CONFSTA-PARK,Triangle/Plaza,Joseph Manna Park,36363.75346370000,1000.52847463000,10303,B5,G6350,S
1018385.157536687795073,246047.305651384143857,X245,E 180 St bet. the Bronx River and Devoe Av,Y,River Garden,X,N-CONFSTA-PARK,Garden,River Garden,20232.59185680000,582.83240462300,10460,B5,G6350,S
1009108.37952282698825,234865.962197694025235,X228,Jackson Av bet. E 147 St and E 145 St,N,I-Am-Park,X,N-CONFSTA-PARK,Jointly Operated Playground,I-Am-Park,28940.12211810000,681.05439089500,10455,B5,G6350,S
991966.769329567556269,176464.654024942487013,B070,"Park Cir., Parkside Ave., Ocean Pkwy.",N,Machate Circle,B,N-CONFSTA-PARK,Triangle/Plaza,Machate Circle,38776.60141930000,698.77432314600,11218,B5,G6350,S
1010475.875430784537457,235850.348585232219193,X233,Union Av bet. E 150 St and  e 152 St,N,Fountain Of Youth Playground,X,N-CONFSTA-PARK,Jointly Operated Playground,Fountain Of Youth Playground,52786.65661340000,1182.33047414000,10455,B5,G6350,S
1004515.733550854492933,245182.064523128326982,X153,W. 168 St. bet. Dr. MLK Jr. Blvd. and Merriam Ave.,N,Merriam Playground,X,N-CONFSTA-PARK,Playground,Merriam Playground,123783.40312900000,2848.17946755000,10452,B5,G6350,S
1004884.444319154368713,245513.940555215842323,X275,Ogden Av bet. W 169 St and W 170 St,N,Mosaic Success Garden,X,N-CONFSTA-PARK,Garden,Mosaic Success Garden,12020.39803070000,593.25874388400,10452,B5,G6350,S
1016487.774915374815464,246838.904009647638304,X326,E. 179 St. and Honeywell Ave.,N,Daly Ave Garden,X,N-CONFSTA-PARK,Garden,Daly Ave Garden,7482.98592191000,349.65985565300,10460,B5,G6350,S
1017056.061018927954137,246742.357700736145489,X266,E. 180 St. bet. Daly Ave. and Vyse Ave.,N,Vidalia Park,X,Y-CONFSTA-PARK,Neighborhood Park,Vidalia Park,88856.66803930000,1726.48036842000,10460,B5,G6350,S
1005446.571897557238117,247398.594296629278688,X158,Cross Bronx Exwy. Sr. Ramp bet. Undercliff Ave. and Dr. MLK Jr. Blvd.,N,Sedgwick Playground,X,N-CONFSTA-PARK,Playground,Sedgwick Playground,44962.57986080000,952.89545440600,10453,B5,G6350,S
